Month,Service description,Service ID,SKU description,SKU ID,Usage amount,Usage unit,List cost ($),Negotiated savings ($),Savings programs ($),Other savings ($),Unrounded subtotal ($),Subtotal ($)
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Jakarta to Americas,0D56-2F80-52A5,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Frankfurt to Mumbai,0D9E-4CA1-54CD,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from Americas to Frankfurt,0F4C-2B02-F59B,0.207,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Warsaw to Americas,1053-AC83-A223,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from EMEA to EMEA,10C4-2156-01D6,"5,414.666",gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Frankfurt to Finland,11BD-B0A0-568A,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Americas to Africa,11D6-3D11-8E77,0.003,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from Africa to Finland,11E9-D725-289D,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Data Transfer In from Google Services from Americas to Americas,123C-0EFC-B7C8,0.312,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Multi-regional Archive Snapshot Data Storage in the European Union,1295-623E-338E,0,gibibyte month,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Melbourne to Frankfurt,136F-25B7-C11C,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Milan,1486-7ACC-C40C,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Intra Zone Data Transfer Out,14F9-7705-2FD4,"799,899.163",gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Licensing Fee for Debian 9 Stretch (RAM cost),15AE-4444-5643,"534,814.698",gibibyte hour,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Salt Lake City to Americas,1779-5CD6-D18B,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Finland to Santiago,179D-F8C5-35D9,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Turin to EMEA,1884-F78F-706C,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Finland to Zurich,1AC8-2DFD-B215,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Montreal to Americas,1B9B-60EB-AF3D,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Toronto to Frankfurt,1C40-3497-E919,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from South America to Americas,1CFF-8100-5F11,0.018,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Sydney,1D3E-3C54-0FA7,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Israel to Americas,1E34-98AC-DBAD,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Americas to Americas,1E55-5CEB-2AB1,0.007,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Frankfurt to Columbus,2133-7835-80B4,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Osaka,2330-C6CA-C8BF,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Mumbai to EMEA,23EC-5960-0AA0,0.002,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Zurich to Americas,23F1-7159-60E3,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Committed Use Discount Premium for Custom Instance Core running in Belgium,244D-301F-99D3,"17,465.524",hour,4.43,-4.51,0.00,0.00,-0.080000,-0.08
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Santiago to Finland,24F7-509A-F7EE,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Singapore to Frankfurt,254A-E119-0386,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to APAC,2583-7659-D94A,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Finland to APAC,2658-D674-1938,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Japan to Frankfurt,288E-ED16-95BF,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Finland to Middle East,2B77-0194-AF8F,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from London to Frankfurt,2C35-E230-B236,0.045,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Finland to Hong Kong,2D2E-A4CF-9B5F,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Americas to EMEA,2F71-7905-9E49,0.488,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from EMEA to Americas,2F99-3A90-373B,0.153,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Frankfurt to London,2FDD-7A1C-5C2E,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Frankfurt to Virginia,2FF1-9855-44F6,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Virginia to Frankfurt,33B0-8926-F711,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Melbourne to Finland,347A-2C2B-3077,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Osaka to Frankfurt,3486-191F-9C41,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Madrid to EMEA,34B4-E6F6-8343,0.004,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from Middle East to Finland,34D9-70DA-0961,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Zurich to EMEA,34DE-41C9-FB4F,0.006,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Las Vegas to Americas,3606-CAF7-7ACF,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Columbus to Frankfurt,3769-FF6A-4A6B,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Americas to Apac(Excluding Korea and Indonesia),378D-6896-1041,0.173,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Dammam to EMEA,3790-46E8-2097,0.005,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Hong Kong to Frankfurt,387F-3995-AFA2,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Madrid to Americas,3C59-C617-B717,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Licensing Fee for Container-Optimized OS - PCID Whitelisted (RAM cost),3D41-4308-45C0,"2,967,779.735",gibibyte hour,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Dammam to Americas,3DE6-C55A-EB9C,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Columbus to EMEA,40CC-89F9-AE13,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Salt Lake City,40D6-DDD1-E008,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Mumbai,4120-E8FB-841B,0.001,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Finland to Frankfurt,4155-5133-29A9,0.023,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Doha to Finland,41E8-F31C-D08D,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Data Transfer In via Carrier Peering Network - Americas Based,427E-B4F2-B5CF,0.24,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Paris,4307-EB87-2AA6,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Johannesburg to EMEA,4478-0924-D992,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Madrid to Frankfurt,4615-5F08-B54A,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Las Vegas to Finland,46CF-6E24-E471,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Licensing Fee for Shielded COS on f1-micro,4953-96A3-46A4,"2,884.112",hour,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Milan to EMEA,4953-F82C-2F59,0.001,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Hong Kong to Americas,4B24-F362-2296,0.001,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from EMEA to Turin,4F85-92CC-74FE,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Data Transfer to Google Services from Frankfurt to Frankfurt,50B6-FB7D-9C7E,"3,241.037",gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Sao Paulo to Finland,53C5-E553-9BA0,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Santiago to Frankfurt,53FE-6B6B-9647,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Paris to EMEA,55B1-30C5-9C0D,0.526,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Seoul to EMEA,5733-94DB-0950,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Johannesburg to Frankfurt,57B4-9065-1B24,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from EMEA to Melbourne,57E2-F1B3-91DA,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Virginia to Americas,587F-0E36-6A26,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from Australia to Frankfurt,58BE-5F6E-6C8A,0.001,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Montreal to Finland,59B4-DB86-F86A,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Osaka to Finland,59B5-07FE-BE7C,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Finland to Americas,5A72-DC17-AE2F,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Los Angeles to Frankfurt,5BB8-52A3-81D5,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Salt Lake City to Finland,5C09-F844-6D9F,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Sao Paulo to Americas,5D89-42F2-7725,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Licensing Fee for Google Container Engine Node (RAM cost),5DEA-D962-E5F8,"2,962,850.456",gibibyte hour,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Montreal,5E0D-5F20-E67E,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Sao Paulo to Frankfurt,626E-145B-9AFB,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Finland to Frankfurt,630F-F6B5-83AC,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Virginia to Finland,6426-C154-A044,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Finland to Montreal,6470-6AF5-8ECF,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Singapore to EMEA,6532-BA4E-165E,0.003,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from Middle East to EMEA,67B1-F584-7A72,0.256,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Licensing Fee for Google Container Engine Node (CPU cost),6934-30E8-A65F,"738,018.499",hour,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Licensing Fee for Debian 11 Bullseye,6969-D00C-298F,"3,410.303",hour,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from EMEA to EMEA,69C7-ABFB-EDB2,0.001,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Data Transfer to Google Services from EMEA to EMEA,6A43-0244-4A9C,"21,291.784",gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Israel to EMEA,6AD1-2272-EA3F,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from Australia to Finland,6BBF-05D3-27D3,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network HTTP Load Balancing Data Transfer Out to Load Balancer,6C67-1253-BB04,"12,018.716",gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Mumbai to Frankfurt,6D07-AACE-563C,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Johannesburg to Americas,6F2C-A6D0-8225,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Warsaw,6F59-4E8C-6224,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from EMEA to Frankfurt,6FE8-4D98-D65C,1.487,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Frankfurt to Africa,7047-7D4F-D303,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Delhi to Finland,7086-D7FC-8959,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from EMEA to Frankfurt,7164-19AF-C025,351.787,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Madrid to Finland,72E5-1348-35A6,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Osaka to EMEA,7339-F476-0C90,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Columbus,735D-08F9-4DB3,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Finland to EMEA,7401-3A8B-CACC,0.176,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Los Angeles to EMEA,74C3-7156-2C0C,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to London,7618-3912-3F75,0.004,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network HTTP Load Balancing Data Transfer In from Load Balancer,761A-BA86-D467,"5,434.934",gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Warsaw to EMEA,76E4-D3FD-6F49,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Seoul to Americas,7708-0869-D509,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from Australia to Americas,773D-F52D-63CD,0.002,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Licensing Fee for Container-Optimized OS - PCID Whitelisted on f1-micro,7744-6E7B-EFEC,"2,884.112",hour,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Licensing Fee for Container-Optimized OS - PCID Whitelisted (CPU cost),7927-E3EC-DBBC,"115,445.119",hour,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Seoul to Finland,797D-B540-74C5,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Zurich to Frankfurt,7A9E-FBC7-DF08,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Japan to Finland,7B0A-953E-3319,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Salt Lake City to Frankfurt,7B7A-E1DD-F242,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Data Transfer to Google Services from Finland to Finland,7C39-525B-E877,181.198,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Licensing Fee for Debian 12 Bookworm,7DA4-2B85-2064,"13,017.513",hour,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Hong Kong,7EDC-324D-8320,0.001,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Americas to Finland,8094-3E6F-228C,0.009,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Frankfurt to Finland,80F1-CB6A-6F4E,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Los Angeles to Finland,8115-9E01-F630,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Berlin to Frankfurt,812C-CCDE-C303,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Berlin to EMEA,8248-529D-B394,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Zurich to Finland,83AC-B28D-1003,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Johannesburg to Finland,8487-B1B7-D3E4,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Japan to Americas,8497-0F70-3439,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Data Transfer In from Google Services from Frankfurt to Frankfurt,85A7-C412-8905,"8,887.746",gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from London to Americas,8687-6D6B-5B8B,0.005,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Americas to Finland,878C-B028-AAFE,0.002,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Licensing Fee for Shielded COS (CPU cost),8835-C41E-B3EA,"739,250.819",hour,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Toronto to Americas,892C-ECAD-0554,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Finland to Mumbai,8A2C-5E06-7E50,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Berlin to Finland,8A43-993C-1148,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Licensing Fee for Virtual Disk Import (RAM cost),8B1E-964A-150C,"10,815",gibibyte hour,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Montreal to Frankfurt,8C8B-448E-5226,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from EMEA to Americas,8E2F-8EE0-E9FD,0.002,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from South America to Frankfurt,8F2B-C832-1D28,0.001,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Americas to Frankfurt,905E-26BE-5CD4,0.06,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Mumbai to Americas,90C1-86D9-BD3F,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Las Vegas to EMEA,915E-31D2-307E,0,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Data Transfer to Google Services from Americas to Americas,92CB-C25F-B1D1,0.127,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
2024-11,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from Apac(Excluding Korea and Indonesia) to Americas,93F4-2190-D5EF,0.154,gibibyte,0.00,0.00,0.00,0.00,0.000000,0.00
